Total Time,Accuracy,Words Per Minute
21.940122365951538,69.33333333333334,30.081874156920907
4.933824300765991,0.0,17.025332658675897
21.93305015563965,100.0,33.37429107240612
15.662923097610474,1.1111111111111112,22.98421551050847
20.035937786102295,100.0,33.539732812812254
2.284496784210205,2.7777777777777777,15.75839381732634
15.202600717544556,100.0,32.36288376844678
22.41469120979309,100.0,27.30352134998916
